order_name,order_code,recipe_category,recipe_quantity,recipe_unit,direction_usage,abbreviation
アロプリノール錠１００ｍｇ「サワイ」,620856206.0,"""Medication""",2,錠,１日２回朝夕食後,アロプリノール
アロプリノール錠５０ｍｇ「アメル」,622001501.0,"""Medication""",1,錠,１日１回朝食後,アロプリノール
アンテベート軟膏０．０５％,620008965.0,"""Medication""",30,ｇ,手足に,アンテベート
アンヒバ坐剤小児用１００ｍｇ,620002621.0,"""Medication""",5,個,１回１個発熱時,坐剤小児用
アンヒバ坐剤小児用２００ｍｇ,620002622.0,"""Medication""",10,個,１回個３８．５℃以上の発熱時,坐剤小児用
アンヒバ坐剤小児用５０ｍｇ,620002620.0,"""Medication""",5,個,１回１個発熱時又は痛む時,坐剤小児用
アンブロキソール塩酸塩錠１５ｍｇ「ＫＮ」,620389433.0,"""Medication""",3,錠,１日３回毎食直後,アンブロキソール
アーチスト錠１０ｍｇ,612140702.0,"""Medication""",1,錠,１日１回朝食後,アーチスト
イグザレルトＯＤ錠１５ｍｇ,622829101.0,"""Medication""",1,錠,１日１回朝食後,イグザレルト
イナビル吸入粉末剤２０ｍｇ,622012101.0,"""Medication""",2,キット,１回１吸入,吸入粉末剤
イブプロフェン２００ｍｇ錠,622709800.0,"""Medication""",1,錠,発熱時又は痛む時,イブプロフェン
イリボー錠２．５μｇ,620008435.0,"""Medication""",1,錠,１日３回毎食前,イリボー
イルアミクス配合錠ＨＤ「サワイ」,622637601.0,"""Medication""",1,錠,１日１回朝食後,イルアミクス
イルベサルタン錠１００ｍｇ「共創未来」,622583001.0,"""Medication""",2,錠,１日２回朝夕食後,イルベサルタン
インスリン　アスパルトＢＳ注ソロスターＮＲ「サノフィ」３００単位,629914201.0,"""HomeCare""",4,キット,-,インスリンアスパルト
インスリン　グラルギンＢＳ注ミリオペン「リリー」　３００単位,622411001.0,"""HomeCare""",8,キット,-,インスリングラルギン
インスリン　リスプロＢＳ注ソロスターＨＵ「サノフィ」　３００単位,629907501.0,"""HomeCare""",13,キット,-,インスリンリスプロ
インフルエンザウイルス抗原定性,160169450.0,"""Examination""",1,回,-,インフルエンザウイルス
インフルエンザ自己負担あり,95000065.0,"""OwnExpense""",1,回,-,インフルエンザ
ウリトスＯＤ錠０．１ｍｇ,622042401.0,"""Medication""",2,錠,１日２回朝夕食後,ウリトス
ウルソ錠１００ｍｇ,620001970.0,"""Medication""",3,錠,１日３回毎食後,ウルソ
ウルソ錠５０ｍｇ,620001969.0,"""Medication""",3,錠,１日３回毎食後,ウルソ
ウルティブロ吸入用カプセル,622287701.0,"""Medication""",60,カプセル,１回１吸入１日１回,ウルティブロ
ウロカルン錠２２５ｍｇ,620002653.0,"""Medication""",6,錠,１日３回毎食後,ウロカルン
エクア錠５０ｍｇ,621980701.0,"""Medication""",2,錠,１日２回朝夕食後,エクア
エゼチミブ錠１０ｍｇ「アメル」,622808201.0,"""Medication""",1,錠,１日１回朝食後,エゼチミブ
エソメプラゾールカプセル２０ｍｇ「トーワ」,622923901.0,"""Medication""",1,カプセル,１日１回就寝前,エソメプラゾールカプセル
エチゾラム錠０．５ｍｇ「アメル」,620148701.0,"""Medication""",1,錠,１日１回朝食後,エチゾラム
エナジア吸入用カプセル高用量,622820801.0,"""Medication""",14,カプセル,１回１吸入１日１回,エナジア
エナラプリルマレイン酸塩錠１０ｍｇ「フソー」,622038702.0,"""Medication""",1,錠,１日１回朝食後,エナラプリルマレイン
エナルモンデポー筋注２５０ｍｇ　１ｍＬ,620532401.0,"""Injection""",1,管,-,エナルモンデポー
エナロイ錠２ｍｇ,622829501.0,"""Medication""",1,錠,１日１回就寝前,エナロイ
エバスチン錠１０ｍｇ「科研」,620007982.0,"""Medication""",1,錠,１日１回夕食後,エバスチン
エバスチン５ｍｇ錠,622899200.0,"""Medication""",1,錠,１日１回就寝前,エバスチン
エパデールＳ９００　９００ｍｇ,620001924.0,"""Medication""",2,包,１日２回朝夕食後,エパデール
エビスタ錠６０ｍｇ,620001904.0,"""Medication""",1,錠,１日１回朝食後,エビスタ
エビプロスタット配合錠ＤＢ,620007996.0,"""Medication""",2,錠,１日２回朝夕食後,エビプロスタット
エピデュオゲル,622510101.0,"""Medication""",30,ｇ,医師の指示通り,エピデュオゲル
エピナスチン塩酸塩錠２０ｍｇ「トーワ」,621486701.0,"""Medication""",1,錠,１日１回就寝前,エピナスチン
エフィエント錠３．７５ｍｇ,622336601.0,"""Medication""",1,錠,１日１回朝食後,エフィエント
エブランチルカプセル１５ｍｇ,620005935.0,"""Medication""",2,カプセル,１日２回朝夕食後,エブランチルカプセル
エリザス点鼻粉末２００μｇ２８噴霧用　５．６ｍｇ,622151601.0,"""Medication""",1,瓶,１回１噴霧　１日１回,エリザス
エルデカルシトールカプセル０．７５μｇ「サワイ」,622811601.0,"""Medication""",1,カプセル,１日１回朝食後,エルデカルシトールカプセル
オキナゾールクリーム１％,620003848.0,"""Medication""",10,ｇ,陰部に,オキナゾールクリーム
オゼンピック皮下注２ｍｇ　１．５ｍＬ,629919801.0,"""HomeCare""",1,キット,-,オゼンピック
オノンカプセル１１２．５ｍｇ,620003139.0,"""Medication""",2,カプセル,１日２回朝夕食後,オノンカプセル
オメプラゾン錠１０ｍｇ,610443068.0,"""Medication""",1,錠,１日１回朝食後,オメプラゾン
オラドールＳトローチ０．５ｍｇ,620005259.0,"""Medication""",15,錠,１日３回お使い下さい。,オラドール
オルテクサー口腔用軟膏０．１％,620509101.0,"""Medication""",5,ｇ,医師の指示通り,オルテクサー
オルメサルタンＯＤ錠１０ｍｇ「アメル」,622593701.0,"""Medication""",1,錠,１日１回朝食後,オルメサルタン
オルメテックＯＤ錠１０ｍｇ,622452801.0,"""Medication""",1,錠,１日１回夕食後,オルメテック
オルメテックＯＤ錠２０ｍｇ,622452901.0,"""Medication""",1,錠,１日１回朝食後,オルメテック
オロパタジン塩酸塩顆粒０．５％「トーワ」,622371701.0,"""Medication""",1.2,ｇ,１日２回朝夕食後,オロパタジン
オンラインシステム利用料,95000109.0,"""OwnExpense""",1,回,-,オンラインシステム
オンライン診療の適切な実施に関する処方である（再診料）,820100818.0,"""Diagnosis""",-,-,-,オンライン
オンライン診療の適切な実施に関する診療である（再診料）,820100817.0,"""Diagnosis""",1,-,-,オンライン
オーグメンチン配合錠２５０ＲＳ　３７５ｍｇ,621116301.0,"""Medication""",3,錠,１日３回毎食後,オーグメンチン
オースギ苓桂朮甘湯エキスＴＧ,615101063.0,"""Medication""",4.5,ｇ,１日３回毎食前,苓桂朮甘湯
カナグル錠１００ｍｇ,622360601.0,"""Medication""",1,錠,１日１回朝食後,カナグル
カフコデＮ配合錠,621498101.0,"""Medication""",6,錠,１日３回毎食後,カフコデ
カムシア配合錠ＨＤ「ニプロ」,622468801.0,"""Medication""",1,錠,１日１回朝食後,カムシア
カリウム,160021410.0,"""Examination""",1,回,-,カリウム
カリウム（尿）,160132650.0,"""Examination""",1,回,-,カリウム
カルシウム,160021510.0,"""Examination""",1,回,-,カルシウム
カルデナリン錠２ｍｇ,612140518.0,"""Medication""",1,錠,１日１回朝食後,カルデナリン
カルバマゼピン錠１００ｍｇ「フジナガ」,620063201.0,"""Medication""",1,錠,１日１回夕食後,カルバマゼピン
カルブロック錠８ｍｇ,610470001.0,"""Medication""",2,錠,１日１回朝食後,カルブロック
カルベジロール錠１０ｍｇ「サワイ」,621470101.0,"""Medication""",1,錠,１日１回朝食後,カルベジロール
カルボシステインドライシロップ５０％「テバ」,622241901.0,"""Medication""",0.6,ｇ,１日３回毎食後,カルボシステインドライシロップ
カルボシステイン錠５００ｍｇ「ツルハラ」,622077902.0,"""Medication""",3,錠,１日３回毎食後,カルボシステイン
カロナールシロップ２％,620002510.0,"""Medication""",6,ｍＬ,発熱時,カロナールシロップ
カロナール細粒２０％,620002022.0,"""Medication""",1.2,ｇ,発熱時,カロナール
カロナール錠２００　２００ｍｇ,620002023.0,"""Medication""",2,錠,発熱時又は痛む時,カロナール
カロナール錠３００　３００ｍｇ,620000033.0,"""Medication""",1,錠,発熱時又は痛む時,カロナール
カロナール錠５００　５００ｍｇ,622381201.0,"""Medication""",1,錠,発熱時又は痛む時,カロナール
カンデサルタン錠１２ｍｇ「あすか」,622358101.0,"""Medication""",1,錠,１日１回朝食後,カンデサルタン
ガスコン錠４０ｍｇ,612370013.0,"""Medication""",3,錠,１日３回毎食後,ガスコン
ガスター注射液１０ｍｇ　１ｍＬ,620002922.0,"""Injection""",1,管,-,ガスター
ガスター錠１０ｍｇ,612320417.0,"""Medication""",2,錠,１日２回朝夕食後,ガスター
ガスター錠２０ｍｇ,612320350.0,"""Medication""",1,錠,１日１回就寝前,ガスター
ガスモチン錠５ｍｇ,610421335.0,"""Medication""",3,錠,１日３回毎食後,ガスモチン
キプレスチュアブル錠５ｍｇ,620006886.0,"""Medication""",1,錠,１日１回就寝前,キプレスチュアブル
キプレス錠１０ｍｇ,620006885.0,"""Medication""",1,錠,１日１回就寝前,キプレス
キュバール５０エアゾール　７ｍｇ８．７ｇ,660462001.0,"""Medication""",3,瓶,吸入用で医師の指示通り,キュバール
クエン酸第一鉄Ｎａ錠５０ｍｇ「武田テバ」　鉄５０ｍｇ,620730403.0,"""Medication""",4,錠,１日２回朝夕食後,酸第一鉄
クラシエ乙字湯エキス細粒,620005316.0,"""Medication""",6,ｇ,１日２回朝夕食前,クラシエ
クラシエ五苓散料エキス細粒,620005328.0,"""Medication""",6,ｇ,１日２回朝夕食前,クラシエ
クラシエ五苓散料エキス錠,620005397.0,"""Medication""",9,錠,１日３回毎食前,クラシエ
クラシエ加味帰脾湯エキス細粒,620005319.0,"""Medication""",7.5,ｇ,１日２回朝夕食前,加味帰脾湯
クラシエ十味敗毒湯エキス細粒,620005334.0,"""Medication""",7.5,ｇ,１日３回毎食前,十味敗毒湯
クラシエ半夏厚朴湯エキス錠,620005414.0,"""Medication""",12,錠,１日３回毎食前,半夏厚朴湯
クラビット点眼液０．５％,620004798.0,"""Medication""",5,ｍＬ,１日２〜３回,クラビット
クラビット錠５００ｍｇ　（レボフロキサシンとして）,621925801.0,"""Medication""",1,錠,１日１回昼食後,クラビット
クラミジア・トラコマチス核酸検出,160158650.0,"""Examination""",1,回,-,トラコマチス
クラミジアＰＣＲ,95000028.0,"""OwnExpense""",1,回,-,クラミジア
クラリシッド錠２００ｍｇ,616140102.0,"""Medication""",2,錠,１日２回朝夕食後,クラリシッド
クラリチンレディタブ錠１０ｍｇ,620001925.0,"""Medication""",1,錠,１日１回就寝前,クラリチンレディタブ
クラリチン錠１０ｍｇ,610462028.0,"""Medication""",1,錠,１日１回朝食後,クラリチン
クレアチニン,160019210.0,"""Examination""",1,回,-,クレアチニン
クレアチニン（尿）,160132150.0,"""Examination""",1,回,-,クレアチニン
クレストール錠２．５ｍｇ,620002477.0,"""Medication""",1,錠,１日１回朝食後,クレストール
クレストール錠５ｍｇ,620002478.0,"""Medication""",1,錠,１日１回朝食後,クレストール
クレストールＯＤ錠２．５ｍｇ,622441101.0,"""Medication""",1,錠,１日１回朝食後,クレストール
クレナフィン爪外用液１０％,622365201.0,"""Medication""",7.12,ｇ,医師の指示通りにお使い下さい。,クレナフィン
クロピドグレル錠７５ｍｇ「ＶＴＲＳ」,622416303.0,"""Medication""",1,錠,１日１回朝食後,クロピドグレル
グラクティブ錠５０ｍｇ,621970701.0,"""Medication""",1,錠,１日１回朝食後,グラクティブ
グリクラジド錠４０ｍｇ「トーワ」,620873402.0,"""Medication""",1,錠,１日１回朝食後,グリクラジド
グルコース,160019410.0,"""Examination""",1,回,-,グルコース
グロブリンクラス別ウイルス抗体価（ヘルペス）,160046010.0,"""Examination""",1,回,-,グロブリンクラス
グーフィス錠５ｍｇ,622564801.0,"""Medication""",1,錠,１日１回朝食前,グーフィス
ケフラールカプセル２５０ｍｇ,616130110.0,"""Medication""",3,カプセル,１日３回毎食後,ケフラールカプセル
ケフレックスカプセル２５０ｍｇ,620004981.0,"""Medication""",4,カプセル,１日４回毎食後及び就寝前,ケフレックスカプセル
ゲンタシン軟膏０．１％　１ｍｇ,620008993.0,"""Medication""",10,ｇ,足に,ゲンタシン
コ　その他；,830100612.0,"""Pathological""",-,-,-,コその他；
コデインリン酸塩散１％,610462034.0,"""Medication""",6,ｇ,１日３回毎食後,コデインリン
コニール錠４　４ｍｇ,612170663.0,"""Medication""",1,錠,１日２回朝夕食後,コニール
コルヒチン錠０．５ｍｇ「タカタ」,621973601.0,"""Medication""",1,錠,痛む時,コルヒチン
コロナＰＣＲ陰性証明書,95000032.0,"""OwnExpense""",1,回,-,陰性証明書
コロネル錠５００ｍｇ,610443028.0,"""Medication""",3,錠,１日３回毎食後,コロネル
サイレース錠１ｍｇ,611120087.0,"""Medication""",1,錠,１日１回就寝前,サイレース
サイレース錠２ｍｇ,611120088.0,"""Medication""",1,錠,１日１回就寝前,サイレース
サワシリン錠２５０　２５０ｍｇ,616130132.0,"""Medication""",4,錠,１日２回朝夕食後,サワシリン
ザイザルシロップ０．０５％,622308201.0,"""Medication""",5,ｍＬ,１日２回朝夕食後,ザイザルシロップ
ザイザル錠５ｍｇ,622036701.0,"""Medication""",1,錠,１日１回就寝前,ザイザル
ザルティア錠５ｍｇ,622306501.0,"""Medication""",0.5,錠,１日１回朝食後,ザルティア
シアリス１０ｍｇ,95000058.0,"""OwnExpense""",10,回,-,シアリス
シアリス２０ｍｇ,95000059.0,"""OwnExpense""",10,回,-,シアリス
シスタチンＣ,160177250.0,"""Examination""",1,回,-,シスタチン
シダキュアスギ花粉舌下錠２，０００ＪＡＵ,622626901.0,"""Medication""",1,錠,１日１回医師の指示通り,シダキュアスギ
シダキュアスギ花粉舌下錠５，０００ＪＡＵ,622627001.0,"""Medication""",1,錠,１日１回医師の指示通り,シダキュアスギ
シナール配合錠,620721301.0,"""Medication""",3,錠,１日３回毎食後,シナール
シムビコートタービュヘイラー６０吸入,621950801.0,"""Medication""",1,キット,１回１吸入１日２回,シムビコートタービュヘイラー
シュアポスト錠０．２５ｍｇ,622040901.0,"""Medication""",2,錠,１日２回朝夕食直前,シュアポスト
シルニジピン錠５ｍｇ「サワイ」,620009318.0,"""Medication""",1,錠,１日１回朝食後,シルニジピン
シロスタゾール１００ｍｇ口腔内崩壊錠,622315300.0,"""Medication""",2,錠,１日２回朝夕食後,シロスタゾール
シロドシン４ｍｇ錠,622737300.0,"""Medication""",2,錠,１日２回朝夕食後,シロドシン
シロドシンＯＤ錠４ｍｇ「オーハラ」,622678401.0,"""Medication""",2,錠,１日２回朝夕食後,シロドシン
シングレアチュアブル錠５ｍｇ,620006935.0,"""Medication""",1,錠,１日１回就寝前,シングレアチュアブル
シングレア細粒４ｍｇ,620005823.0,"""Medication""",1,包,１日１回就寝前,シングレア
シングレアＯＤ錠１０ｍｇ,622446901.0,"""Medication""",1,錠,１日１回就寝前,シングレア
シンバスタチン５ｍｇ錠,622315400.0,"""Medication""",1,錠,１日１回朝食後,シンバスタチン
ジヒドロコデインリン酸塩散１％,610462036.0,"""Medication""",6,ｇ,１日３回毎食後,ジヒドロコデインリン
ジャディアンス錠１０ｍｇ,622401201.0,"""Medication""",1,錠,１日１回朝食後,ジャディアンス
ジャディアンス錠２５ｍｇ,622401301.0,"""Medication""",1,錠,１日１回朝食後,ジャディアンス
ジャヌビア錠５０ｍｇ,621951001.0,"""Medication""",1,錠,１日１回朝食後,ジャヌビア
ジュンコウ　補中益気湯ＦＣエキス錠　医療用,622400301.0,"""Medication""",18,錠,１日３回毎食前,ジュンコウ
ジルムロ配合錠ＨＤ「サワイ」,622858901.0,"""Medication""",1,錠,１日１回朝食後,ジルムロ
ステルイズ水性懸濁筋注２４０万単位シリンジ,622876301.0,"""Injection""",1,筒,-,水性懸濁筋注
ストロカイン錠５ｍｇ,620005991.0,"""Medication""",1,錠,腹痛時,ストロカイン
スルピリドカプセル５０ｍｇ「トーワ」,620005993.0,"""Medication""",1,カプセル,１日１回朝食後,スルピリドカプセル
スーグラ錠５０ｍｇ,622306701.0,"""Medication""",1,錠,１日１回朝食後,スーグラ
セフトリアキソンナトリウム静注用１ｇ「日医工」,621538303.0,"""Injection""",1,瓶,-,セフトリアキソンナトリウム
セルニルトン錠,612590003.0,"""Medication""",4,錠,１日２回朝夕食後,セルニルトン
セルベックスカプセル５０ｍｇ,612320346.0,"""Medication""",2,カプセル,１日２回朝夕食後,セルベックスカプセル
セレコックス錠１００ｍｇ,620004857.0,"""Medication""",2,錠,１日２回朝夕食後,セレコックス
セレスタミン配合錠,620530701.0,"""Medication""",2,錠,１日２回朝夕食後,セレスタミン
ゼチーア錠１０ｍｇ,620004868.0,"""Medication""",1,錠,１日１回朝食後,ゼチーア
ゼビアックスローション２％,622462601.0,"""Medication""",10,ｇ,顔に,ゼビアックスローション
ソルデム１輸液　５００ｍＬ,620007338.0,"""Injection""",1,袋,-,ソルデム
ソルデム３Ａ輸液　２００ｍＬ,620007343.0,"""Injection""",1,袋,-,ソルデム
ゾコーバ錠１２５ｍｇ,628785801.0,"""Medication""",1,錠,１日１回朝食後,ゾコーバ
ゾルピデム酒石酸塩ＯＤ錠１０ｍｇ「トーワ」,622279701.0,"""Medication""",1,錠,１日１回就寝前,ゾルピデム
タケキャブ錠１０ｍｇ,622404401.0,"""Medication""",1,錠,１日１回朝食後,タケキャブ
タケキャブ錠２０ｍｇ,622404501.0,"""Medication""",1,錠,１日１回朝食後,タケキャブ
タケプロンＯＤ錠１５　１５ｍｇ,610462010.0,"""Medication""",1,錠,１日１回朝食後,タケプロン
タケプロンＯＤ錠３０　３０ｍｇ,610462011.0,"""Medication""",1,錠,１日１回夕食後,タケプロン
タムスロシン塩酸塩ＯＤ錠０．２ｍｇ「トーワ」,621979102.0,"""Medication""",1,錠,１日１回朝食後,タムスロシン
タリオン錠１０ｍｇ,620006971.0,"""Medication""",2,錠,１日２回朝夕食後,タリオン
タリージェ錠２．５ｍｇ,622669701.0,"""Medication""",2,錠,１日２回朝夕食後,タリージェ
ダイアップ坐剤６　６ｍｇ,661120011.0,"""Medication""",6,個,１回１個けいれん時,ダイアップ
チラーヂンＳ錠２５μｇ,620516002.0,"""Medication""",1,錠,１日１回朝食後,チラーヂン
チラーヂンＳ錠５０μｇ,620515902.0,"""Medication""",1,錠,１日１回朝食後,チラーヂン
ツムラ五淋散エキス顆粒（医療用）,615101427.0,"""Medication""",7.5,ｇ,１日３回毎食後,ツムラ
ツムラ五苓散エキス顆粒（医療用）,615101428.0,"""Medication""",7.5,ｇ,１日３回毎食前,ツムラ
ツムラ五虎湯エキス顆粒（医療用）,615101424.0,"""Medication""",7.5,ｇ,１日３回毎食前,ツムラ
ツムラ人参養栄湯エキス顆粒（医療用）,615101490.0,"""Medication""",9,ｇ,１日３回毎食前,人参養栄湯
ツムラ八味地黄丸エキス顆粒（医療用）,615101493.0,"""Medication""",7.5,ｇ,１日３回毎食前,八味地黄丸
ツムラ六君子湯エキス顆粒（医療用）,615101512.0,"""Medication""",7.5,ｇ,１日３回毎食前,六君子湯
ツムラ加味帰脾湯エキス顆粒（医療用）,615101408.0,"""Medication""",7.5,ｇ,１日２回朝夕食前,加味帰脾湯
ツムラ加味逍遙散エキス顆粒（医療用）,615101409.0,"""Medication""",7.5,ｇ,１日３回毎食前,加味逍遙散
ツムラ十全大補湯エキス顆粒（医療用）,615101447.0,"""Medication""",7.5,ｇ,１日３回毎食前,十全大補湯
ツムラ半夏厚朴湯エキス顆粒（医療用）,615101494.0,"""Medication""",7.5,ｇ,１日３回毎食前,半夏厚朴湯
ツムラ半夏白朮天麻湯エキス顆粒（医療用）,615101496.0,"""Medication""",7.5,ｇ,１日３回毎食前,半夏白朮天麻湯
ツムラ呉茱萸湯エキス顆粒（医療用）,615101425.0,"""Medication""",2.5,ｇ,頭痛時,呉茱萸湯
ツムラ大建中湯エキス顆粒（医療用）,615101469.0,"""Medication""",15,ｇ,１日３回毎食前,大建中湯
ツムラ小柴胡湯加桔梗石膏エキス顆粒（医療用）,615101452.0,"""Medication""",7.5,ｇ,１日３回毎食前,小柴胡湯加桔梗石膏
ツムラ当帰四逆加呉茱萸生姜湯エキス顆粒（医療用）,615101483.0,"""Medication""",7.5,ｇ,１日３回毎食前,当帰四逆加呉茱萸生姜湯
ツムラ当帰芍薬散エキス顆粒（医療用）,615101484.0,"""Medication""",7.5,ｇ,１日３回毎食前,当帰芍薬散
ツムラ抑肝散エキス顆粒（医療用）,615101510.0,"""Medication""",7.5,ｇ,１日３回毎食前,ツムラ
ツムラ柴胡加竜骨牡蛎湯エキス顆粒（医療用）,615101430.0,"""Medication""",7.5,ｇ,１日３回毎食後,柴胡加竜骨牡蛎湯
ツムラ桂枝人参湯エキス顆粒（医療用）,615101421.0,"""Medication""",7.5,ｇ,１日３回毎食前,桂枝人参湯
ツムラ桂枝加竜骨牡蛎湯エキス顆粒（医療用）,615101419.0,"""Medication""",7.5,ｇ,１日３回毎食前,桂枝加竜骨牡蛎湯
ツムラ桂枝茯苓丸エキス顆粒（医療用）,615101422.0,"""Medication""",7.5,ｇ,１日３回毎食前,桂枝茯苓丸
ツムラ桔梗湯エキス顆粒（医療用）,615101411.0,"""Medication""",7.5,ｇ,１日３回毎食前,ツムラ
