order_name,order_code,recipe_category,recipe_quantity,recipe_unit,direction_usage,abbreviation
アンテベート軟膏０．０５％,620008965.0,"""Treatment""",2.0,ｇ,-,アンテベート
アンヒバ坐剤小児用１００ｍｇ,620002621.0,"""Medication""",5.0,個,１回１個医師の指示通り,坐剤小児用
アンヒバ坐剤小児用２００ｍｇ,620002622.0,"""Medication""",10.0,個,１回１個発熱時又は痛む時,坐剤小児用
アーチスト錠１０ｍｇ,612140702.0,"""Medication""",1,錠,１日１回朝食後,アーチスト
アーチスト錠２．５ｍｇ,610462040.0,"""Medication""",2.0,錠,１日２回朝夕食後,アーチスト
アーチスト錠２０ｍｇ,612140703.0,"""Medication""",1.0,錠,１日１回朝食後,アーチスト
イ　食道,820100867.0,"""Examination""",-,-,-,イ食道
イ　食道,820100867.0,"""Pathological""",-,-,-,イ食道
イグザレルトＯＤ錠１５ｍｇ,622829101.0,"""Medication""",1.0,錠,１日１回朝食後,イグザレルト
イグラチモド錠２５ｍｇ「あゆみ」,622929701.0,"""Medication""",1.0,錠,１日１回朝食後,イグラチモド
イソジンガーグル液７％,620008969.0,"""Medication""",30.0,ｍＬ,１日数回うがい,イソジンガーグル
イソジンシュガーパスタ軟膏,620007581.0,"""Medication""",100.0,ｇ,１日１〜２回お使い下さい。,イソジンシュガーパスタ
イソジン液１０％,620007579.0,"""Surgery""",10.0,ｍＬ,-,イソジン
イソジン液１０％,620007579.0,"""Treatment""",3.2,ｍＬ,-,イソジン
イソバイドシロップ７０％分包３０ｍＬ,622065801.0,"""Medication""",3.0,包,１日３回毎食後,イソバイドシロップ
イトリゾールカプセル５０　５０ｍｇ,616290177.0,"""Medication""",2.0,カプセル,１日１回朝食後,イトリゾールカプセル
イドメシンコーワクリーム１％,620007591.0,"""Medication""",35.0,ｇ,下肢に,イドメシンコーワクリーム
イドメシンコーワゲル１％,620007592.0,"""Medication""",35.0,ｇ,１日１〜２回お使い下さい。,イドメシンコーワゲル
イナビル吸入粉末剤２０ｍｇ,622012101.0,"""Medication""",2.0,キット,医師の指示通りにお使い下さい。,吸入粉末剤
イニシンク配合錠,622517101.0,"""Medication""",1,錠,１日１回朝食後,イニシンク
イフェクサーＳＲカプセル３７．５ｍｇ,622449501.0,"""Medication""",2.0,カプセル,１日１回朝食後,イフェクサー
イフェクサーＳＲカプセル７５ｍｇ,622449601.0,"""Medication""",3.0,カプセル,１日１回朝食後,イフェクサー
イブプロフェン錠２００ｍｇ「タイヨー」,622058201.0,"""Medication""",2.0,錠,１日２回朝夕食後,イブプロフェン
イベニティ皮下注１０５ｍｇシリンジ　１．１７ｍＬ,622668601.0,"""Injection""",2.0,筒,-,イベニティ
イミグラン点鼻液２０　２０ｍｇ０．１ｍＬ,660470003.0,"""Medication""",20.0,個,医師の指示通りにお使い下さい。,イミグラン
イミグラン錠５０　５０ｍｇ,610451012.0,"""Medication""",1,錠,頭痛時,イミグラン
イムセラカプセル０．５ｍｇ,622105101.0,"""Medication""",1.0,カプセル,１日１回朝食後,イムセラカプセル
イリボー錠５μｇ,620008436.0,"""Medication""",1.0,錠,１日１回朝食後,イリボー
イリボーＯＤ錠２．５μｇ,622267601.0,"""Medication""",1,錠,１日１回朝食後,イリボー
イリボーＯＤ錠５μｇ,622267701.0,"""Medication""",1.0,錠,１日１回朝食後,イリボー
イルアミクス配合錠ＨＤ「オーハラ」,622632101.0,"""Medication""",1.0,錠,１日１回朝食後,イルアミクス
イルベサルタン錠１００ｍｇ「ケミファ」,622577301.0,"""Medication""",1,錠,１日１回朝食後,イルベサルタン
イルベサルタン５０ｍｇ錠,622725700.0,"""Medication""",1.0,錠,１日１回朝食後,イルベサルタン
インスリン　グラルギンＢＳ注ミリオペン「リリー」　３００単位,622411001.0,"""HomeCare""",1.0,キット,-,インスリングラルギン
インスリン　リスプロＢＳ注ソロスターＨＵ「サノフィ」　３００単位,629907501.0,"""HomeCare""",3.0,キット,-,インスリンリスプロ
インタール吸入液１％　２ｍＬ,620410401.0,"""Medication""",10,管,医師の指示通り,インタール
インテバンクリーム１％,620007600.0,"""Medication""",20.0,ｇ,趾に,インテバンクリーム
インテバン坐剤２５　２５ｍｇ,661140216.0,"""Medication""",6,個,医師の指示通りにお使い下さい。,インテバン
インデラル錠１０ｍｇ,612120016.0,"""Medication""",1.0,錠,医師の指示通り,インデラル
インフリーカプセル１００ｍｇ,611140828.0,"""Medication""",4.0,カプセル,１日２回朝夕食後,インフリーカプセル
インフルエンザウイルス抗原定性,160169450.0,"""Examination""",1.0,回,-,インフルエンザウイルス
イーケプラ錠５００ｍｇ,621997501.0,"""Medication""",3.0,錠,１日３回毎食後,イーケプラ
イーシー・ドパール配合錠,620123601.0,"""Medication""",1.0,錠,１日１回夕食後,イーシー
ウ　一旦帰宅し、後刻又は後日検査、画像診断、手術等を受けに来院,820100003.0,"""Comment""",-,-,-,一旦帰宅
ウ　一旦帰宅し、後刻又は後日検査、画像診断、手術等を受けに来院,820100003.0,"""Examination""",-,-,-,一旦帰宅
ウ　胃及び十二指腸,820100868.0,"""Examination""",-,-,-,十二指腸
ウ　胃及び十二指腸,820100868.0,"""Pathological""",-,-,-,十二指腸
ウチダのオウギ末Ｍ,615101974.0,"""Medication""",2.0,ｇ,１日２回朝夕食前,ウチダ
ウチダの八味丸Ｍ,615100059.0,"""Medication""",40.0,丸,１日２回朝夕食前,ウチダ
ウラリット配合錠,620858001.0,"""Medication""",6.0,錠,１日３回毎食後,ウラリット
ウリアデック錠２０ｍｇ,622265801.0,"""Medication""",1.0,錠,１日１回昼食後,ウリアデック
ウリアデック錠４０ｍｇ,622265901.0,"""Medication""",2.0,錠,１日２回朝夕食後,ウリアデック
ウリトスＯＤ錠０．１ｍｇ,622042401.0,"""Medication""",2.0,錠,１日２回朝夕食後,ウリトス
ウルグートカプセル２００ｍｇ,620006856.0,"""Medication""",4.0,カプセル,１日２回朝夕食後,ウルグートカプセル
ウルソデオキシコール酸錠１００ｍｇ「ＺＥ」,620008591.0,"""Medication""",6,錠,１日３回毎食後,ウルソデオキシコール
ウルソ錠１００ｍｇ,620001970.0,"""Medication""",6.0,錠,１日３回毎食後,ウルソ
ウレパールクリーム１０％,620005255.0,"""Medication""",20,ｇ,１日２回お使い下さい。,ウレパールクリーム
エイゾプト懸濁性点眼液１％,620005257.0,"""Medication""",10,ｍＬ,１日左２回,懸濁性点眼液
エイベリス点眼液０．００２％,622653101.0,"""Medication""",5.0,ｍＬ,１日右１回,エイベリス
エキザルベ,662640043.0,"""Medication""",10,ｇ,１日２〜３回お使い下さい。,エキザルベ
エクア錠５０ｍｇ,621980701.0,"""Medication""",2.0,錠,１日２回朝夕食直前,エクア
エクフィナ錠５０ｍｇ,622696101.0,"""Medication""",1.0,錠,１日１回朝食後,エクフィナ
エクメット配合錠ＨＤ,622450401.0,"""Medication""",2.0,錠,１日２回朝夕食後,エクメット
エクメット配合錠ＬＤ,622450301.0,"""Medication""",2.0,錠,１日２回朝夕食後,エクメット
エクラープラスター２０μｇ／ｃｍ２　１．５ｍｇ７．５×１０ｃｍ,620007608.0,"""Medication""",1.0,回,１日１回お使い下さい。,エクラープラスター
エクロックゲル５％,622835201.0,"""Medication""",40.0,ｇ,医師の指示通りにお使い下さい。,エクロックゲル
エストラーナテープ０．７２ｍｇ　９ｃｍ２,620006392.0,"""Medication""",42.0,枚,医師の指示通りにお使い下さい。,エストラーナテープ
エストリール腟錠０．５ｍｇ,620007609.0,"""Medication""",36.0,錠,医師の指示通りにお使い下さい。,エストリール
エストリール腟錠０．５ｍｇ,620007609.0,"""Treatment""",1.0,錠,-,エストリール
エストリール錠０．５ｍｇ,612470049.0,"""Treatment""",-,錠,-,エストリール
エゼチミブ錠１０ｍｇ「アメル」,622808201.0,"""Medication""",1.0,錠,１日１回朝食後,エゼチミブ
エチゾラム錠０．５ｍｇ「アメル」,620148701.0,"""Medication""",1.0,錠,１日１回就寝前,エチゾラム
エチゾラム錠０．５ｍｇ「日医工」,620148502.0,"""Medication""",3.0,錠,１日３回毎食後,エチゾラム
エックスフォージ配合ＯＤ錠,622422901.0,"""Medication""",1.0,錠,１日１回朝食後,エックスフォージ
エディロールカプセル０．５μｇ,622042502.0,"""Medication""",1.0,カプセル,１日１回朝食後,エディロールカプセル
エディロールカプセル０．７５μｇ,622042602.0,"""Medication""",1.0,カプセル,１日１回朝食後,エディロールカプセル
エディロール錠０．７５μｇ,622924501.0,"""Medication""",1,錠,１日１回朝食後,エディロール
エパデールＳ６００　６００ｍｇ,610421344.0,"""Medication""",3,包,１日３回毎食後,エパデール
エパデールＳ９００　９００ｍｇ,620001924.0,"""Medication""",2.0,包,１日２回朝夕食直後,エパデール
エビスタ錠６０ｍｇ,620001904.0,"""Medication""",1.0,錠,１日１回朝食後,エビスタ
エビプロスタット配合錠ＤＢ,620007996.0,"""Medication""",3.0,錠,１日３回毎食後,エビプロスタット
エビリファイ錠１ｍｇ,622514601.0,"""Medication""",1.0,錠,１日１回朝食後,エビリファイ
エビリファイ錠６ｍｇ,620003480.0,"""Medication""",1.0,錠,１日１回朝食後,エビリファイ
エビリファイＯＤ錠１２ｍｇ,622135401.0,"""Medication""",1,錠,１日１回就寝前,エビリファイ
エピデュオゲル,622510101.0,"""Medication""",15.0,ｇ,１日１回お使い下さい。,エピデュオゲル
